Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,-180.03,0,100.221
1,0,-85.74,0,50.2019
2,0,-57,0,32.8551
3,0,-43.88,0,25.9834
4,0,-33.95,0,18.6208
5,0,-29.81,0,14.683
6,0,-23.87,0,9.75006
7,0,-22.17,0,11.3147
8,0,-18.05,0,8.414
9,0,-16.01,0,6.45653
10,0,-14.87,0,8.05744
11,0,-15.01,0,8.79336
12,0,-13.61,0,7.88413
13,0,-14.21,0,10.9575
14,0,-12.59,0,11.3726
15,0,-10.13,0,4.13816
16,0,-10.9,0,9.31546
17,0,-10.09,0,7.03397
18,0,-9.64,0,5.70047
19,0,-9.36,0,8.33093
