Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,10,0,0,0
12,10,0,0,0
13,10,0,0,0
14,10,0,0,0
15,10,0,0,0
16,10,0,0,0
17,10,0,0,0
18,10,0,0,0
19,10,0,0,0
20,10,0,0,0
21,10,0,0,0
22,10,0,0,0
23,10,0,0,0
24,24.28,0,100.975,0
25,26.5,0,116.673,0
26,30.02,0,141.563,0
27,10.96,0,0.282843,0
28,11.96,0,0.282843,0
29,12,0,0,0
30,14.16,0,15.2735,0
31,13.7,0,12.0208,0
32,11.98,0,0.141421,0
33,990.98,0,141.563,0
34,15.52,0,34.0601,0
35,17.86,0,62.2175,0
36,167.7,0,27.4459,0
37,124.32,0,49.022,0
38,29.04,0,117.805,0
39,17.22,0,44.0595,0
40,281.3,0,54.1853,0
41,277.14,0,49.3033,0
42,289.04,0,62.5871,0
43,747.12,0,168.652,0
44,489.08,0,115.516,0
45,624.38,0,193.228,0
46,846.38,0,291.804,0
47,712.84,0,313.489,0
48,552.18,0,229.039,0
49,488.8,0,242.47,0
