Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,23.78,0,6.57543,0
1,13.42,0,6.80963,0
2,19.6,0,10.7,0
3,12.28,0,5.31091,0
4,10.94,0,4.40968,0
5,12.7,0,6.52546,0
6,12.48,0,6.22451,0
7,10.54,0,3.35158,0
8,12.5,0,6.66471,0
9,11.6,0,5.32993,0
10,10.88,0,3.38448,0
11,12.04,0,5.6855,0
12,10.62,0,3.98922,0
13,12.52,0,5.6179,0
14,11.86,0,5.71075,0
15,12.84,0,6.96159,0
16,12.92,0,5.91035,0
17,11.86,0,4.95288,0
18,11.44,0,4.74733,0
19,11.14,0,4.58485,0
20,10.82,0,3.78337,0
21,12.28,0,9.59175,0
22,12.42,0,8.29824,0
23,13.14,0,9.7059,0
24,12.16,0,6.87308,0
25,11.74,0,5.95154,0
26,13.56,0,8.61929,0
27,12.96,0,8.03553,0
28,10.68,0,3.59387,0
29,11.92,0,5.7988,0
30,13.34,0,8.88615,0
31,10.62,0,3.36786,0
32,12.08,0,5.73155,0
33,11.36,0,4.97652,0
34,14.68,0,11.9206,0
35,11,0,3.7362,0
36,12.22,0,9.16134,0
37,10.76,0,5.26661,0
38,11.88,0,6.08323,0
39,10.74,0,3.92693,0
40,10.64,0,4.59263,0
41,11.8,0,6.18755,0
42,12.08,0,5.37507,0
43,13.22,0,7.38252,0
44,11.18,0,4.85164,0
45,12.6,0,6.47759,0
46,11.42,0,5.00649,0
47,11.72,0,5.85205,0
48,11.72,0,6.66713,0
49,11.7,0,5.75078,0
