Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,22.32,0,13.2101
1,0,13.72,0,8.29074
2,0,12.32,0,8.52473
3,0,16.02,0,12.0195
4,0,12.5,0,5.6252
5,0,13.26,0,7.64202
6,0,13.44,0,8.85982
7,0,14.06,0,12.412
8,0,15.04,0,9.17396
9,0,12.82,0,6.17001
10,0,13.9,0,6.22454
11,0,12.92,0,6.49282
12,0,12.4,0,6.86012
13,0,14.84,0,8.77464
14,0,12.84,0,7.5088
15,0,11.72,0,4.67752
16,0,13.4,0,7.03055
17,0,15.62,0,10.604
18,0,13.7,0,8.27647
19,0,15.1,0,9.96985
20,0,14.74,0,12.2937
21,0,15.44,0,11.956
22,0,12.4,0,6.73098
23,0,13.62,0,8.71051
24,0,13.44,0,6.30892
25,0,13.66,0,7.51763
26,0,12.88,0,7.13039
27,0,15.26,0,8.60425
28,0,14.14,0,7.23938
29,0,12.88,0,6.76317
30,0,13.14,0,7.64789
31,0,14.3,0,7.64319
32,0,13.6,0,7.36511
33,0,14.26,0,10.648
34,0,14.72,0,7.73816
35,0,14.6,0,8.82714
36,0,13.44,0,7.84326
37,0,12.2,0,6
38,0,14.08,0,8.26312
39,0,14.28,0,7.3068
40,0,14.22,0,7.50861
41,0,14.64,0,7.94306
42,0,14.74,0,11.6913
43,0,14.32,0,8.27448
44,0,15.92,0,10.8756
45,0,13.2,0,10.5075
46,0,14.56,0,10.1301
47,0,11.64,0,5.13793
48,0,16.54,0,11.209
49,0,15.88,0,9.52042
