Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,26.94,0,24.3423
1,0,17.86,0,15.7467
2,0,15.82,0,12.9468
3,0,21.16,0,16.1818
4,0,14.82,0,9.03438
5,0,17.4,0,11.4962
6,0,16.68,0,11.6452
7,0,17.38,0,10.3685
8,0,17.18,0,12.1851
9,0,22.9,0,25.9365
10,0,16,0,8.69436
11,0,15.32,0,9.43169
12,0,18.7,0,14.8135
13,0,13.68,0,11.8931
14,0,23.02,0,24.4352
15,0,20.76,0,23.0036
16,0,23.3,0,31.9529
17,0,17.82,0,14.2452
18,0,18.74,0,18.3045
19,0,19.74,0,13.9501
20,0,19.18,0,19.1223
21,0,23.98,0,30.2442
22,0,15.36,0,9.25106
23,0,17.3,0,14.7001
24,0,17.28,0,14.7164
25,0,18.7,0,10.0818
26,0,16.02,0,11.8812
27,0,13.4,0,8.66143
28,0,22.52,0,19.9266
29,0,15.8,0,14.401
30,0,16.7,0,17.382
31,0,18.3,0,11.7565
32,0,23.06,0,20.4315
33,0,20.34,0,22.3859
34,0,16.78,0,10.8087
35,0,18.26,0,12.5223
36,0,16.58,0,9.67659
37,0,14.34,0,10.366
38,0,16.1,0,10.6316
39,0,16.54,0,12.387
40,0,15.98,0,10.5104
41,0,15.6,0,8.83176
42,0,15.74,0,11.2754
43,0,20.76,0,16.4795
44,0,16.28,0,11.9558
45,0,20.06,0,13.8952
46,0,20.82,0,14.9293
47,0,17.86,0,13.6472
48,0,14.64,0,8.85198
49,0,19.52,0,16.2998
