Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,47,0,0,0
1,11,0,0,0
2,9,0,0,0
3,31,0,0,0
4,11.94,0,0.424264,0
5,24.18,0,1.27279,0
6,13.56,0,5.26118,0
7,14.66,0,4.96358,0
8,16.22,0,2.03329,0
9,26.22,0,6.89658,0
10,18.54,0,8.99254,0
11,22.48,0,9.06043,0
12,13.12,0,4.69755,0
13,11.92,0,2.60956,0
14,11,0,2.74048,0
15,15.48,0,6.04149,0
16,36.94,0,13.2548,0
17,19.68,0,3.70019,0
18,9.28,0,1.9799,0
19,49.7,0,39.231,0
20,13.64,0,4.23185,0
21,19.94,0,10.2706,0
22,29.5,0,18.2323,0
23,18.92,0,6.00626,0
24,17.2,0,9.0644,0
25,9.34,0,1.70964,0
26,23.04,0,8.99424,0
27,12.82,0,6.1997,0
28,19.78,0,12.7796,0
29,20.66,0,11.4707,0
30,25.24,0,14.6671,0
31,16.16,0,9.29858,0
32,21.6,0,4.92391,0
33,21.2,0,6.1412,0
34,10.46,0,3.84501,0
35,25.4,0,15.8951,0
36,16.04,0,7.02753,0
37,15.54,0,11.4664,0
38,15.76,0,7.71577,0
39,9.66,0,2.77459,0
40,12.5,0,4.47784,0
41,17.1,0,9.42695,0
42,10.92,0,7.17376,0
43,14.84,0,6.2576,0
44,23.34,0,11.133,0
45,11.82,0,4.87262,0
46,23.24,0,9.5331,0
47,16.24,0,5.95068,0
48,13.5,0,4.18574,0
49,13.76,0,4.81308,0
