Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,21.26,0,3.90086,0
1,11.06,0,3.92486,0
2,13.5,0,5.09201,0
3,12.62,0,4.13492,0
4,13.02,0,5.25081,0
5,12.14,0,3.82799,0
6,12.86,0,5.9625,0
7,15.52,0,9.69586,0
8,14.1,0,9.48092,0
9,13.42,0,4.69081,0
10,13.56,0,5.95274,0
11,13.96,0,5.42842,0
12,12.74,0,5.53213,0
13,12.88,0,6.50475,0
14,12.64,0,5.80907,0
15,13.1,0,4.29642,0
16,12.88,0,4.24091,0
17,12.74,0,3.71324,0
18,13,0,4.93219,0
19,14.54,0,6.65233,0
20,12.96,0,4.11548,0
21,11.28,0,3.05086,0
22,12.62,0,5.37526,0
23,13.28,0,5.16677,0
24,13.2,0,5.29921,0
25,13.8,0,7.36234,0
26,12.22,0,4.58609,0
27,12.6,0,4.56696,0
28,12.38,0,4.98115,0
29,13.34,0,5.83309,0
30,14.2,0,8.27832,0
31,13.18,0,5.89254,0
32,13.7,0,6.44047,0
33,12.66,0,4.3781,0
34,13.78,0,5.01137,0
35,14.68,0,5.58219,0
36,13.34,0,4.99228,0
37,12.46,0,4.64323,0
38,12.7,0,5.4856,0
39,12.58,0,5.38361,0
40,14.18,0,5.80531,0
41,12.96,0,4.78927,0
42,14.26,0,7.02999,0
43,12.54,0,4.50492,0
44,14.06,0,5.38861,0
45,12.76,0,4.57839,0
46,13.02,0,4.35885,0
47,11.98,0,3.85709,0
48,12.96,0,5.52161,0
49,14.54,0,8.34758,0
