Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,16.18,0,9.72623
1,0,9.54,0,0.813408
2,0,9.44,0,0.836904
3,0,9.56,0,0.760236
4,0,9.22,0,0.50669
5,0,9.38,0,1.15864
6,0,9.22,0,0.50669
7,0,9.36,0,0.851409
8,0,9.24,0,0.555492
9,0,9.7,0,1.19949
10,0,9.34,0,0.960655
11,0,9.4,0,0.989743
12,0,9.36,0,0.851409
13,0,9.46,0,0.787919
14,0,9.52,0,0.973946
15,0,9.36,0,0.597956
16,0,9.26,0,0.803309
17,0,9.3,0,0.677631
18,0,9.8,0,1.2289
19,0,9.56,0,1.05289
20,0,9.42,0,0.927802
21,0,9.64,0,1.20814
22,0,9.38,0,0.830294
23,0,9.6,0,1.04978
24,0,9.4,0,0.782461
25,0,9.26,0,0.750782
26,0,9.2,0,0.534522
27,0,9.48,0,1.21622
28,0,9.26,0,0.527218
29,0,9.38,0,0.725343
30,0,9.5,0,1.09265
31,0,9.44,0,0.860944
32,0,9.2,0,0.494872
33,0,9.26,0,0.664247
34,0,9.28,0,0.70102
35,0,9.46,0,0.787919
36,0,9.54,0,0.994064
37,0,9.4,0,0.832993
38,0,9.38,0,0.666701
39,0,9.48,0,0.762381
40,0,9.64,0,1.06445
41,0,9.34,0,0.717422
42,0,9.32,0,0.843704
43,0,9.44,0,0.674915
44,0,9.7,0,1.29756
45,0,9.5,0,1.12938
46,0,9.36,0,0.69282
47,0,9.54,0,1.03431
48,0,9.76,0,1.57221
49,0,9.48,0,0.81416
