Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,12.8,0,5.64963,0
1,13.9,0,4.87915,0
2,12.36,0,3.57291,0
3,13.42,0,5.04304,0
4,13.08,0,4.33703,0
5,12.28,0,4.63368,0
6,13.82,0,5.92363,0
7,13.2,0,3.82793,0
8,13.06,0,5.32384,0
9,13.14,0,3.65898,0
10,14.04,0,5.41336,0
11,12.98,0,5.3011,0
12,13.04,0,4.69894,0
13,12.68,0,4.20612,0
14,13.78,0,4.60829,0
15,12.5,0,5.50417,0
16,13.58,0,4.52246,0
17,12.78,0,3.18984,0
18,11.52,0,2.30563,0
19,12.42,0,3.86555,0
20,15.06,0,6.04206,0
21,14.24,0,5.00432,0
22,14.7,0,7.12927,0
23,14.72,0,7.11434,0
24,13.24,0,4.67542,0
25,13.26,0,5.04191,0
26,14.38,0,4.57094,0
27,13.92,0,5.87225,0
28,15.12,0,9.49466,0
29,14.3,0,6.63094,0
30,15.12,0,9.13982,0
31,14.22,0,8.54828,0
32,16.3,0,11.6903,0
33,15.2,0,7.78014,0
34,16.66,0,15.3285,0
35,17.8,0,21.3207,0
36,14.68,0,9.30095,0
37,20.16,0,29.2661,0
38,19.6,0,24.0187,0
39,21.28,0,32.6384,0
40,19.14,0,16.628,0
41,19.76,0,17.4783,0
42,22.26,0,19.5655,0
43,24.74,0,30.4985,0
44,24.2,0,24.3587,0
45,24.42,0,28.7907,0
46,31.28,0,39.5294,0
47,22.76,0,28.9909,0
48,27.44,0,33.1011,0
49,25.62,0,27.8244,0
