Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,-189.84,0,100.652,0
1,-109.12,0,87.3856,0
2,-82.17,0,61.6207,0
3,-65.84,0,64.812,0
4,-56.89,0,48.5395,0
5,-49.71,0,52.4405,0
6,-37.43,0,27.8754,0
7,-35.28,0,33.647,0
8,-30.84,0,27.0733,0
9,-27.16,0,24.7042,0
10,-22.87,0,19.3864,0
11,-25.16,0,28.1388,0
12,-21.05,0,23.9141,0
13,-15.43,0,10.9279,0
14,-14.95,0,10.1199,0
15,-12.45,0,6.4626,0
16,-11.95,0,7.69281,0
17,-11.91,0,9.60018,0
18,-11.5,0,7.05892,0
19,-11.43,0,8.55907,0
