Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,-195.76,0,118.604,0
1,-114.24,0,102.501,0
2,-55.48,0,67.7557,0
3,-57.5,0,62.3946,0
4,-44.8,0,44.4915,0
5,-48.97,0,56.1829,0
6,-45.3,0,49.7376,0
7,-46.14,0,49.6185,0
8,-45.76,0,55.1668,0
9,-43.4,0,48.3393,0
10,-34.84,0,35.1817,0
11,-37.44,0,42.1925,0
12,-29.13,0,28.175,0
13,-28.3,0,27.5265,0
14,-23.88,0,25.3394,0
15,-28.77,0,30.6238,0
16,-28.8,0,30.42,0
17,-29.61,0,36.2842,0
18,-28.3,0,32.6089,0
19,-19.98,0,18.4785,0
