Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,22.98,0,6.909,0
1,11.8,0,4.46757,0
2,11.56,0,4.25781,0
3,13.36,0,5.59796,0
4,11.2,0,3.13636,0
5,12.32,0,4.33985,0
6,12.02,0,4.15265,0
7,11.5,0,3.27794,0
8,11.84,0,5.37705,0
9,12.16,0,5.01166,0
10,13.6,0,6.6884,0
11,11.16,0,3.21578,0
12,12,0,4.20883,0
13,11.92,0,4.84385,0
14,11.68,0,4.35862,0
15,11.8,0,4.81494,0
16,11.96,0,6.78522,0
17,12.72,0,5.94203,0
18,10.52,0,2.34947,0
19,11.66,0,3.26771,0
20,11.74,0,4.41153,0
21,11.48,0,3.83986,0
22,11.92,0,3.69136,0
23,11.78,0,4.13689,0
24,12.74,0,5.47279,0
25,12.14,0,5.03461,0
26,11.5,0,3.20873,0
27,11.66,0,3.49116,0
28,13.46,0,6.21785,0
29,12.76,0,5.21207,0
30,12.18,0,4.36447,0
31,12.4,0,4.69476,0
32,11.12,0,2.97363,0
33,11.64,0,3.71297,0
34,12.2,0,5.09902,0
35,13.02,0,5.64779,0
36,11.4,0,4.16006,0
37,11.04,0,3.92771,0
38,12.18,0,3.61793,0
39,12.12,0,4.35955,0
40,12.26,0,5.33686,0
41,11.22,0,3.36422,0
42,11.7,0,3.99106,0
43,12.22,0,4.35323,0
44,11.26,0,4.53472,0
45,11.22,0,3.34597,0
46,13.6,0,5.35286,0
47,12.26,0,5.11025,0
48,11.84,0,4.78672,0
49,12.96,0,6.10774,0
