Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,100.74,0,73.589,0
1,53.98,0,31.3691,0
2,56.52,0,35.315,0
3,52.68,0,39.8581,0
4,45.76,0,30.2166,0
5,60.54,0,41.9121,0
6,47.64,0,39.6329,0
7,41.34,0,33.9451,0
8,31.76,0,29.7112,0
9,25.96,0,31.8811,0
10,16.12,0,15.3352,0
11,15.66,0,13.5971,0
12,13.2,0,11.2848,0
13,10.38,0,5.14242,0
14,9.24,0,0.624663,0
15,9.36,0,0.721676,0
16,9.28,0,0.572855,0
17,9.2,0,0.534522,0
18,9.34,0,0.772222,0
19,9.22,0,0.615779,0
20,9.32,0,0.867556,0
21,9.46,0,0.952119,0
22,9.24,0,0.555492,0
23,9.38,0,0.923392,0
24,9.12,0,0.38545,0
25,9.3,0,0.762648,0
26,9.28,0,0.729551,0
27,9.34,0,0.772222,0
28,9.44,0,1.19796,0
29,9.36,0,0.749422,0
30,9.26,0,0.694292,0
31,9.4,0,0.808122,0
32,9.26,0,0.59966,0
33,9.52,0,0.81416,0
34,9.52,0,0.952762,0
35,9.3,0,0.707107,0
36,9.18,0,0.66055,0
37,9.28,0,0.671277,0
38,9.18,0,0.560248,0
39,9.28,0,0.783503,0
40,9.4,0,0.832993,0
41,9.28,0,0.607437,0
42,9.3,0,0.839096,0
43,9.16,0,0.421852,0
44,9.3,0,0.646813,0
45,9.24,0,0.517451,0
46,9.7,0,1.19949,0
47,9.3,0,0.614452,0
48,9.26,0,0.564602,0
49,9.4,0,0.808122,0
