Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,-229.63,0,113.19
1,0,-92.3,0,53.7205
2,0,-64.32,0,30.3308
3,0,-54.62,0,26.6139
4,0,-46.53,0,19.4689
5,0,-42.42,0,16.1978
6,0,-40.3,0,16.2906
7,0,-40.21,0,13.7446
8,0,-35.52,0,13.3163
9,0,-32.98,0,12.1089
10,0,-30.83,0,10.2544
11,0,-29.63,0,8.05995
12,0,-27.42,0,6.44037
13,0,-25.41,0,4.85776
14,0,-23.97,0,4.31454
15,0,-22.09,0,3.72026
16,0,-20.38,0,3.19653
17,0,-18.91,0,2.82877
18,0,-16.77,0,2.82434
19,0,-16.2,0,3.24426
