Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.36,0,0.802038,0
1,9.3,0,0.677631,0
2,9.18,0,0.522553,0
3,9.32,0,0.793854,0
4,9.16,0,0.650275,0
5,9.6,0,3.03046,0
6,31.78,0,104.843,0
7,80.84,0,208.01,0
8,74.52,0,162.022,0
9,117.38,0,227.137,0
10,130.3,0,250.239,0
11,142.1,0,243.463,0
12,272.46,0,328.604,0
13,296.7,0,332.909,0
14,264.14,0,312.786,0
15,197.84,0,233.246,0
16,253.92,0,328.72,0
17,182.52,0,271.131,0
18,233.5,0,295.167,0
19,179.26,0,253.428,0
20,213.36,0,294.429,0
21,194.54,0,278.496,0
22,203.58,0,256.317,0
23,260.46,0,300.937,0
24,279.02,0,302.879,0
25,257.3,0,281.235,0
26,327,0,336.508,0
27,235.38,0,283.812,0
28,263.42,0,310.268,0
29,159.96,0,224.326,0
30,193.14,0,276.676,0
31,160.88,0,143.257,0
32,161.74,0,211.083,0
33,255.98,0,273.688,0
34,281.18,0,289.031,0
35,323.4,0,303.948,0
36,316.76,0,318.461,0
37,388.08,0,366.743,0
38,318.86,0,372.967,0
39,339.52,0,365.689,0
40,333.88,0,379.375,0
41,280,0,322.488,0
42,258.7,0,299.499,0
43,292.38,0,322.917,0
44,238.72,0,254.91,0
45,203.76,0,272.539,0
46,231.88,0,283.712,0
47,282.94,0,308.91,0
48,272.42,0,312.803,0
49,319.9,0,336.092,0
