Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,16.18,0,9.72623
1,0,9.5,0,0.788954
2,0,9.42,0,0.882714
3,0,9.48,0,0.735125
4,0,9.24,0,0.59109
5,0,9.3,0,1.0351
6,0,9.28,0,0.671277
7,0,9.34,0,0.847806
8,0,9.26,0,0.59966
9,0,9.72,0,1.27839
10,0,9.32,0,0.683329
11,0,9.52,0,1.07362
12,0,19.26,0,69.8125
13,0,24.62,0,106.413
14,0,11.9,0,14.1756
15,0,20.36,0,74.996
16,0,44.56,0,176.299
17,0,29.54,0,141.636
18,0,47.3,0,141.871
19,0,131.86,0,283.039
20,0,140.6,0,316.048
21,0,123.5,0,259.487
22,0,207.96,0,354.83
23,0,185.54,0,345.776
24,0,166.86,0,289.172
25,0,230.52,0,352.554
26,0,247.94,0,386.657
27,0,274.96,0,393.988
28,0,285.6,0,415.461
29,0,230.14,0,347.078
30,0,254.22,0,379.902
31,0,348.62,0,416.722
32,0,247.42,0,364.371
33,0,455.54,0,431.055
34,0,350.72,0,430.187
35,0,364.06,0,425.733
36,0,367.42,0,432.188
37,0,434.88,0,419.725
38,0,371.3,0,424.183
39,0,453.58,0,454.139
40,0,371.36,0,423.854
41,0,433.92,0,442.617
42,0,478.82,0,460.381
43,0,324.7,0,429.672
44,0,381.14,0,439.805
45,0,482.64,0,432.105
46,0,427.04,0,447.967
47,0,472.28,0,449.966
48,0,456.34,0,424.217
49,0,481.88,0,465.915
