Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.66,0,0.823383,0
1,9.34,0,0.557326,0
2,9.46,0,0.761577,0
3,9.62,0,0.90102,0
4,9.3,0,0.614452,0
5,9.44,0,1.05289,0
6,9.42,0,0.758355,0
7,9.44,0,0.812153,0
8,9.24,0,0.656521,0
9,9.44,0,0.884331,0
10,9.4,0,0.857143,0
11,9.44,0,1.10951,0
12,9.44,0,1.28031,0
13,9.38,0,0.752953,0
14,9.48,0,0.931095,0
15,9.54,0,0.813408,0
16,9.38,0,0.85452,0
17,9.26,0,0.564602,0
18,9.88,0,1.40901,0
19,9.42,0,0.730949,0
20,9.56,0,0.812153,0
21,9.4,0,0.968904,0
22,9.54,0,0.885484,0
23,9.62,0,0.923392,0
24,9.54,0,0.813408,0
25,9.18,0,0.595562,0
26,9.46,0,0.908239,0
27,9.44,0,1.26427,0
28,9.36,0,0.631163,0
29,9.36,0,0.662709,0
30,9.42,0,0.905539,0
31,9.5,0,0.974156,0
32,9.2,0,0.451754,0
33,9.3,0,0.762648,0
34,9.38,0,0.696639,0
35,9.32,0,0.793854,0
36,9.56,0,0.907115,0
37,9.44,0,0.836904,0
38,9.26,0,0.527218,0
39,9.46,0,0.885484,0
40,9.5,0,0.814411,0
41,9.48,0,1.07362,0
42,9.32,0,0.957036,0
43,9.48,0,0.788696,0
44,9.48,0,0.788696,0
45,9.58,0,1.12649,0
46,9.46,0,0.930438,0
47,9.52,0,1.35887,0
48,9.7,0,1.41782,0
49,9.42,0,0.730949,0
