Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.78,0,1.1119,0
1,9.38,0,0.752953,0
2,9.44,0,0.7329,0
3,9.5,0,0.886405,0
4,9.32,0,0.683329,0
5,9.42,0,1.05153,0
6,9.5,0,0.839096,0
7,9.5,0,0.839096,0
8,9.24,0,0.656521,0
9,9.44,0,0.884331,0
10,9.42,0,0.859283,0
11,9.42,0,1.08965,0
12,9.5,0,1.29756,0
13,9.34,0,0.745326,0
14,9.46,0,0.994064,0
15,9.5,0,0.839096,0
16,9.4,0,0.857143,0
17,9.3,0,0.614452,0
18,9.88,0,1.40901,0
19,9.44,0,0.760236,0
20,9.54,0,0.885484,0
21,9.42,0,0.970798,0
22,9.52,0,0.862838,0
23,9.58,0,0.905539,0
24,9.56,0,0.836904,0
25,9.28,0,0.70102,0
26,9.46,0,0.908239,0
27,9.26,0,0.632778,0
28,9.3,0,0.580288,0
29,9.4,0,0.699854,0
30,9.26,0,0.564602,0
31,9.46,0,0.838122,0
32,9.28,0,0.70102,0
33,9.3,0,0.814411,0
34,9.4,0,0.728431,0
35,9.22,0,0.648074,0
36,9.48,0,0.886175,0
37,9.4,0,0.808122,0
38,9.26,0,0.59966,0
39,9.4,0,0.782461,0
40,9.54,0,0.838122,0
41,9.54,0,1.0919,0
42,9.26,0,0.921622,0
43,9.5,0,0.814411,0
44,9.44,0,0.786623,0
45,9.62,0,1.14089,0
46,9.4,0,0.903508,0
47,9.48,0,1.07362,0
48,9.7,0,1.47427,0
49,9.44,0,0.812153,0
