Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,13.9,0,6.78308,0
1,15.56,0,12.3076,0
2,16.78,0,30.8428,0
3,14.14,0,8.65674,0
4,12.74,0,4.17383,0
5,12.66,0,7.51491,0
6,14.76,0,10.2251,0
7,14.1,0,12.0801,0
8,13.86,0,6.43653,0
9,15.98,0,20.5441,0
10,14.6,0,8.91456,0
11,15.16,0,12.2763,0
12,15.02,0,12.7991,0
13,13.24,0,4.1579,0
14,14.7,0,6.28328,0
15,15.54,0,14.7416,0
16,18.54,0,11.5991,0
17,18.22,0,13.786,0
18,18.98,0,17.5063,0
19,20.66,0,13.54,0
20,27.16,0,19.5358,0
21,23.1,0,14.7333,0
22,25.9,0,25.5848,0
23,30.34,0,26.8394,0
24,29.52,0,31.3247,0
25,32.86,0,23.1482,0
26,30.98,0,19.975,0
27,30.2,0,20.6041,0
28,47.4,0,36.1036,0
29,38.38,0,26.1221,0
30,36.62,0,25.8929,0
31,42.14,0,31.7567,0
32,41.96,0,32.4005,0
33,51.46,0,30.146,0
34,40.6,0,29.3404,0
35,55.8,0,46.6878,0
36,46.58,0,36.0522,0
37,44.74,0,29.9413,0
38,50.54,0,38.8688,0
39,53.02,0,38.9062,0
40,68.3,0,45.6501,0
41,54.8,0,28.4784,0
42,62.46,0,41.3508,0
43,61.2,0,40.8102,0
44,61.5,0,36.8921,0
45,75.08,0,58.5912,0
46,63.9,0,52.5319,0
47,66.98,0,42.9896,0
48,74.68,0,43.109,0
49,70.88,0,47.8887,0
