Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.36,0,0.802038,0
1,9.32,0,0.683329,0
2,9.2,0,0.571429,0
3,9.26,0,0.632778,0
4,9.08,0,0.340468,0
5,9.16,0,0.584144,0
6,10.38,0,4.16443,0
7,13.8,0,11.0601,0
8,15.04,0,13.0399,0
9,20.02,0,23.9007,0
10,22.82,0,33.7135,0
11,34.32,0,35.6052,0
12,25.62,0,20.6416,0
13,25.58,0,21.8306,0
14,29.94,0,24.7258,0
15,35.42,0,30.716,0
16,37.7,0,30.0756,0
17,25.56,0,13.6817,0
18,31.76,0,17.2846,0
19,33.54,0,14.6248,0
20,38.78,0,24.0665,0
21,38.54,0,24.1249,0
22,38.1,0,26.1192,0
23,40.26,0,24.4188,0
24,31.2,0,12.4458,0
25,34.48,0,16.2496,0
26,37.84,0,15.9276,0
27,35.14,0,16.238,0
28,39.2,0,22.85,0
29,35.92,0,18.5713,0
30,36.2,0,17.1452,0
31,37.26,0,13.8591,0
32,36.86,0,18.4081,0
33,36.54,0,14.1914,0
34,37.06,0,18.6267,0
35,42.26,0,21.1446,0
36,43.12,0,24.5495,0
37,46.02,0,22.8692,0
38,42.62,0,24.6625,0
39,36.88,0,18.8546,0
40,39.14,0,14.0146,0
41,39.66,0,16.0275,0
42,41.18,0,13.309,0
43,45.94,0,21.2453,0
44,44.16,0,18.6201,0
45,42.52,0,20.9228,0
46,42.18,0,20.8872,0
47,42.94,0,25.4546,0
48,46.8,0,23.867,0
49,38.88,0,18.5105,0
