Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,-174.9,0,90.9188
1,0,-87.22,0,46.5604
2,0,-56.18,0,29.775
3,0,-48.04,0,26.6841
4,0,-37.29,0,20.9965
5,0,-32.23,0,18.7906
6,0,-24.66,0,9.64859
7,0,-21.39,0,8.57751
8,0,-17.31,0,6.02972
9,0,-15.17,0,4.2021
10,0,-13.2,0,2.31813
11,0,-13.17,0,4.91145
12,0,-13.05,0,7.85008
13,0,-11.79,0,6.83617
14,0,-10.8,0,9.40449
15,0,-9.05,0,2.54802
16,0,-10.54,0,14.1767
17,0,-8.28,0,1.06439
18,0,-8.52,0,2.18572
19,0,-9,0,6.47918
