Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,-258.13,0,142.403,0
1,-166.96,0,113.522,0
2,-108.44,0,88.6269,0
3,-82.93,0,69.1542,0
4,-67.8,0,50.9726,0
5,-61.8,0,48.5486,0
6,-53.02,0,39.3159,0
7,-50.98,0,43.7126,0
8,-44.69,0,34.5396,0
9,-41.78,0,27.9084,0
10,-39.04,0,27.4193,0
11,-41.69,0,30.7869,0
12,-37.23,0,31.6524,0
13,-35.73,0,23.5316,0
14,-32.9,0,30.8376,0
15,-24.56,0,13.3495,0
16,-24.78,0,19.4269,0
17,-20.92,0,13.8029,0
18,-17.32,0,7.94791,0
19,-16.7,0,11.9371,0
