Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.36,0,0.802038,0
1,9.32,0,0.683329,0
2,9.2,0,0.571429,0
3,9.28,0,0.70102,0
4,9.08,0,0.340468,0
5,9.12,0,0.435187,0
6,30.62,0,141.599,0
7,34.38,0,107.812,0
8,65.74,0,165.494,0
9,81.72,0,206.116,0
10,104.1,0,242.123,0
11,124.56,0,271.571,0
12,201.46,0,310.053,0
13,204.6,0,292.894,0
14,365.02,0,311.501,0
15,300.24,0,335.608,0
16,284.2,0,313.388,0
17,238.52,0,321.948,0
18,330.18,0,370.365,0
19,315.12,0,349.406,0
20,294.94,0,341.058,0
21,256.44,0,295.364,0
22,248.9,0,263.402,0
23,314.86,0,313.287,0
24,298.48,0,324.014,0
25,346.7,0,333.064,0
26,315.48,0,319.057,0
27,342.9,0,370.217,0
28,359.92,0,344.819,0
29,298.86,0,289.867,0
30,408.74,0,382.948,0
31,313.24,0,346.231,0
32,319.04,0,331.258,0
33,371.06,0,331.451,0
34,347.94,0,340.313,0
35,377.22,0,359.976,0
36,374.44,0,375.754,0
37,304.8,0,335.41,0
38,342.7,0,343.94,0
39,332.36,0,364.06,0
40,282.62,0,349.335,0
41,276.98,0,337.322,0
42,221.14,0,286.498,0
43,304.08,0,334.992,0
44,334.98,0,351.13,0
45,321.98,0,368.377,0
46,353.96,0,370.686,0
47,340.78,0,351.956,0
48,311.7,0,365.249,0
49,288.24,0,352.778,0
