Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,9.02,0,0.141421,0
12,9,0,0,0
13,9,0,0,0
14,9,0,0,0
15,9,0,0,0
16,9.06,0,0.424264,0
17,9.02,0,0.141421,0
18,18.06,0,63.7756,0
19,12.42,0,17.112,0
20,18.04,0,56.8514,0
21,21.22,0,79.3374,0
22,21.04,0,78.0646,0
23,10.08,0,0.565685,0
24,11.34,0,9.62058,0
25,19.06,0,64.0639,0
26,12.4,0,16.9706,0
27,36.48,0,147.86,0
28,16.28,0,44.5508,0
29,15.6,0,39.3099,0
30,45.36,0,167.17,0
31,32.14,0,121.302,0
32,54.16,0,199.435,0
33,12.82,0,20.0852,0
34,16.5,0,45.9619,0
35,19.9,0,51.5555,0
36,19.22,0,49.3849,0
37,21.46,0,80.171,0
38,30.46,0,141.531,0
39,34.76,0,142.838,0
40,50.06,0,198.143,0
41,10.16,0,0.911603,0
42,22.16,0,85.4079,0
43,33.26,0,142.275,0
44,71.86,0,216.714,0
45,50.64,0,180.153,0
46,49.74,0,154.389,0
47,74.18,0,240.852,0
48,64.88,0,221.565,0
49,31.04,0,141.418,0
