Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,17.16,0,10.8597
1,0,9.46,0,0.734291
2,0,9.44,0,0.836904
3,0,9.56,0,0.760236
4,0,9.22,0,0.50669
5,0,9.38,0,1.15864
6,0,9.24,0,0.517451
7,0,9.32,0,0.819158
8,0,9.24,0,0.555492
9,0,9.66,0,1.18855
10,0,9.34,0,0.960655
11,0,9.4,0,0.989743
12,0,9.42,0,0.882714
13,0,9.44,0,0.786623
14,0,9.52,0,0.973946
15,0,9.32,0,0.551066
16,0,9.26,0,0.803309
17,0,9.34,0,0.717422
18,0,9.78,0,1.21706
19,0,9.52,0,1.0349
20,0,9.46,0,0.930438
21,0,9.58,0,1.19676
22,0,9.42,0,0.859283
23,0,9.6,0,1.03016
24,0,9.38,0,0.779586
25,0,9.26,0,0.750782
26,0,9.22,0,0.545482
27,0,9.46,0,1.21571
28,0,9.28,0,0.536048
29,0,9.38,0,0.725343
30,0,9.58,0,1.12649
31,0,9.44,0,0.860944
32,0,9.2,0,0.494872
33,0,9.2,0,0.534522
34,0,9.3,0,0.707107
35,0,9.46,0,0.787919
36,0,9.52,0,0.99468
37,0,9.44,0,0.836904
38,0,9.34,0,0.626295
39,0,9.52,0,0.908913
40,0,9.66,0,1.06157
41,0,9.34,0,0.717422
42,0,9.3,0,0.839096
43,0,9.42,0,0.672795
44,0,9.74,0,1.30634
45,0,9.56,0,1.1808
46,0,9.38,0,0.752953
47,0,9.46,0,0.973317
48,0,9.8,0,1.55183
49,0,9.44,0,0.7329
