Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,20.86,0,9.84784
1,0,17.82,0,10.881
2,0,18.72,0,10.055
3,0,18.82,0,10.8753
4,0,19.82,0,10.783
5,0,19.82,0,9.25752
6,0,18.64,0,11.7573
7,0,17.64,0,9.5485
8,0,17.62,0,9.019
9,0,17.04,0,9.03273
10,0,18.58,0,11.0935
11,0,17.22,0,8.85551
12,0,18.04,0,9.55534
13,0,16.56,0,10.593
14,0,18.3,0,8.35989
15,0,17.76,0,9.87175
16,0,15.84,0,7.64348
17,0,21,0,10.8496
18,0,19.02,0,12.6902
19,0,20.76,0,14.0895
20,0,20.8,0,13.2865
21,0,20.08,0,11.5844
22,0,18.32,0,10.7882
23,0,17.22,0,8.36731
24,0,17.48,0,9.67057
25,0,18.54,0,9.33768
26,0,19,0,10.7817
27,0,17.5,0,8.85541
28,0,15.24,0,8.28709
29,0,20.36,0,14.1331
30,0,17.88,0,8.02201
31,0,19.34,0,12.6291
32,0,16.72,0,10.4061
33,0,17.18,0,8.51095
34,0,18.36,0,8.0401
35,0,19.62,0,13.7216
36,0,16.42,0,6.51244
37,0,15.88,0,8.36328
38,0,18,0,9.6574
39,0,18.96,0,12.1352
40,0,17.62,0,7.96392
41,0,20.24,0,12.0992
42,0,19.06,0,10.9775
43,0,18.54,0,9.50877
44,0,16.94,0,9.77588
45,0,18.24,0,11.7292
46,0,19.36,0,11.0744
47,0,16.74,0,8.57336
48,0,16.98,0,10.582
49,0,16.1,0,8.20963
